# time_s X_M Y_M Z_M
3.710000000000000142e+01 5.661671856809933368e-11 2.506207447807083747e-06 2.627852219318457090e-08
3.714999999999999858e+01 5.667752623841411755e-11 2.486235971935421844e-06 2.630251510163744700e-08
3.720000000000000284e+01 5.673895610814237596e-11 2.466423220649751099e-06 2.632674653778740869e-08
3.725000000000000000e+01 5.680101581614889063e-11 2.446767928031882042e-06 2.635121930215353588e-08
3.730000000000000426e+01 5.686371320894628394e-11 2.427268839994691727e-06 2.637593626543386452e-08
3.735000000000000142e+01 5.692705606664844701e-11 2.407924708735053190e-06 2.640090027919752821e-08
3.739999999999999858e+01 5.699105236710741029e-11 2.388734297838284685e-06 2.642611426198431055e-08
3.745000000000000284e+01 5.705571020948113121e-11 2.369696380642185594e-06 2.645158117440423902e-08
3.750000000000000000e+01 5.712103781603431160e-11 2.350809740149441786e-06 2.647730401973528574e-08
3.755000000000000426e+01 5.718704353393938315e-11 2.332073168940000479e-06 2.650328584452108165e-08
3.760000000000000142e+01 5.725373585919724592e-11 2.313485469416332867e-06 2.652952974607323944e-08
3.764999999999999858e+01 5.732112357872233422e-11 2.295045455826709111e-06 2.655603891685793148e-08
3.770000000000000284e+01 5.738921534860063279e-11 2.276751947804420649e-06 2.658281651288716949e-08
3.775000000000000000e+01 5.745802006953769627e-11 2.258603775902567072e-06 2.660986577094829353e-08
3.780000000000000426e+01 5.752754678134495728e-11 2.240599779891637628e-06 2.663718997570405096e-08
3.785000000000000142e+01 5.759780466505846546e-11 2.222738808676710795e-06 2.666479246038953910e-08
3.789999999999999858e+01 5.766880304505778824e-11 2.205019720214614033e-06 2.669267660750916447e-08
3.795000000000000284e+01 5.774055139707383644e-11 2.187441381500179399e-06 2.672084585136482106e-08
3.800000000000000000e+01 5.781305958816198622e-11 2.170002671273011031e-06 2.674930375271487978e-08
3.805000000000000426e+01 5.788633728224850570e-11 2.152702472937980801e-06 2.677805381396383833e-08
3.810000000000000142e+01 5.796039444082859550e-11 2.135539680329817346e-06 2.680709963489507248e-08
3.814999999999999858e+01 5.803524118554244041e-11 2.118513195993697369e-06 2.683644486997625620e-08
3.820000000000000284e+01 5.811088780067646141e-11 2.101621931106915845e-06 2.686609322917521649e-08
3.825000000000000000e+01 5.818734473566443840e-11 2.084864805400557072e-06 2.689604847877576839e-08
3.830000000000000426e+01 5.826462260758882683e-11 2.068240747081140733e-06 2.692631444219360955e-08
3.835000000000000142e+01 5.834273242200038332e-11 2.051748694459205796e-06 2.695689505938332998e-08
3.840000000000000568e+01 5.842168511073602608e-11 2.035387592237878103e-06 2.698779426294497420e-08
3.845000000000000284e+01 5.850149186150264275e-11 2.019156393991813511e-06 2.701901606672062354e-08
3.850000000000000000e+01 5.858216406333985770e-11 2.003054061642896360e-06 2.705056455130257569e-08
3.855000000000000426e+01 5.866371329830855998e-11 1.987079565297370279e-06 2.708244386194734739e-08
3.860000000000000142e+01 5.874615134157568934e-11 1.971231883367768158e-06 2.711465822017019226e-08
3.865000000000000568e+01 5.882949016602925784e-11 1.955510002433079290e-06 2.714721192106088648e-08
3.870000000000000284e+01 5.891374195402695116e-11 1.939912916686789244e-06 2.718010930811375437e-08
3.875000000000000000e+01 5.899891909123678667e-11 1.924439628419555661e-06 2.721335480450416801e-08
3.880000000000000426e+01 5.908503417299421616e-11 1.909089147778744920e-06 2.724695290491291908e-08
3.885000000000000142e+01 5.917210000769182152e-11 1.893860492699408052e-06 2.728090817670352189e-08
3.890000000000000568e+01 5.926012982045604865e-11 1.878752689137626468e-06 2.731522528759035597e-08
3.895000000000000284e+01 5.934913682628097549e-11 1.863764770351902114e-06 2.734990894990848072e-08
3.900000000000000000e+01 5.943913454241836946e-11 1.848895777300639124e-06 2.738496396266064874e-08
3.905000000000000426e+01 5.953013673241016903e-11 1.834144758483501321e-06 2.742039520484378134e-08
3.910000000000000142e+01 5.962215740142370202e-11 1.819510769860229617e-06 2.745620763556094235e-08
3.915000000000000568e+01 5.971521085505940624e-11 1.804992875047168689e-06 2.749240631395094474e-08
3.920000000000000284e+01 5.980931167937455991e-11 1.790590145132327502e-06 2.752899639221092330e-08
3.925000000000000000e+01 5.990447461984594923e-11 1.776301658001033086e-06 2.756598307410346290e-08
3.930000000000000426e+01 6.000071473379774861e-11 1.762126498985823126e-06 2.760337166686033567e-08
3.935000000000000142e+01 6.009804734895111243e-11 1.748063760577508630e-06 2.764116756687096613e-08
3.940000000000000568e+01 6.019648806821784176e-11 1.734112542360148263e-06 2.767937626116463628e-08
3.945000000000000284e+01 6.029605295871920646e-11 1.720271951781698617e-06 2.771800339177145033e-08
3.950000000000000000e+01 6.039675815727949692e-11 1.706541102277759581e-06 2.775705462091758041e-08
3.955000000000000426e+01 6.049862016745872386e-11 1.692919114532166247e-06 2.779653573225291351e-08
3.960000000000000142e+01 6.060165580343761610e-11 1.679405116135701342e-06 2.783645261154426557e-08
3.965000000000000568e+01 6.070588218907738766e-11 1.665998241495059087e-06 2.787681124620051026e-08
3.970000000000000284e+01 6.081131685332208378e-11 1.652697632040050850e-06 2.791761775440501667e-08
3.975000000000000000e+01 6.091797768845652692e-11 1.639502436020544022e-06 2.795887837243861665e-08
3.980000000000000426e+01 6.102588276619448190e-11 1.626411807878149504e-06 2.800059939866114043e-08
3.985000000000000142e+01 6.113505057407776312e-11 1.613424908875178178e-06 2.804278726562767604e-08
3.990000000000000568e+01 6.124549994930121683e-11 1.600540906818494199e-06 2.808544851996301682e-08
3.995000000000000284e+01 6.135725008517049436e-11 1.587758976000661019e-06 2.812858982437868179e-08
4.000000000000000000e+01 6.147032082438120005e-11 1.575078297640480478e-06 2.817221803884096951e-08
4.005000000000000426e+01 6.158473203177211093e-11 1.562498058720708589e-06 2.821634004771140569e-08
4.010000000000000142e+01 6.170050407655394785e-11 1.550017452757616312e-06 2.826096289305716259e-08
4.015000000000000568e+01 6.181765773124217355e-11 1.537635679554883706e-06 2.830609374699562518e-08
4.020000000000000284e+01 6.193621417153485426e-11 1.525351945133288362e-06 2.835173991189562103e-08
4.025000000000000000e+01 6.205619507936623253e-11 1.513165461799899735e-06 2.839790884853072422e-08
4.030000000000000426e+01 6.217762275093294799e-11 1.501075448223862970e-06 2.844460820557774681e-08
4.035000000000000142e+01 6.230051955515315924e-11 1.489081128653848455e-06 2.849184567339750431e-08
4.040000000000000568e+01 6.242490846377064185e-11 1.477181733551548398e-06 2.853962912771175028e-08
4.045000000000000284e+01 6.255081290804660032e-11 1.465376499335356188e-06 2.858796659111185191e-08
4.050000000000000000e+01 6.267825678763711257e-11 1.453664668325118669e-06 2.863686623573608906e-08
4.055000000000000426e+01 6.280726474893878565e-11 1.442045489024264602e-06 2.868633646446032326e-08
4.060000000000000142e+01 6.293786180385801359e-11 1.430518215576177868e-06 2.873638579991155513e-08
4.065000000000000568e+01 6.307007331840285129e-11 1.419082107683551451e-06 2.878702288123469376e-08
4.070000000000000284e+01 6.320392529008297019e-11 1.407736430889341712e-06 2.883825654500769512e-08
4.075000000000000000e+01 6.333944425205679609e-11 1.396480456390402708e-06 2.889009579740411869e-08
4.080000000000000426e+01 6.347665728364644816e-11 1.385313460984305237e-06 2.894254981734747158e-08
4.085000000000000142e+01 6.361559259346689303e-11 1.374234727570959273e-06 2.899562812184944577e-08
4.090000000000000568e+01 6.375627825459190256e-11 1.363243543863732848e-06 2.904934020794188696e-08
4.095000000000000284e+01 6.389874318820886857e-11 1.352339203279151532e-06 2.910369583145759537e-08
4.100000000000000000e+01 6.404301694100537144e-11 1.341521004657823522e-06 2.915870494415473911e-08
4.105000000000000426e+01 6.418912968748099481e-11 1.330788252203310121e-06 2.921437769454779355e-08
4.110000000000000142e+01 6.433711242284831307e-11 1.320140255547991234e-06 2.927072448123753304e-08
4.115000000000000568e+01 6.448699713382552532e-11 1.309576329804565179e-06 2.932775600016085150e-08
4.120000000000000284e+01 6.463881584635953516e-11 1.299095794888515084e-06 2.938548298297952792e-08
4.125000000000000000e+01 6.479260156824614472e-11 1.288697976070649650e-06 2.944391645659429657e-08
4.130000000000000426e+01 6.494838803202143393e-11 1.278382203750840961e-06 2.950306767271539749e-08
4.135000000000000142e+01 6.510620971001657696e-11 1.268147813408438114e-06 2.956294811228212969e-08
4.140000000000000568e+01 6.526610235398766173e-11 1.257994145770580288e-06 2.962356963174306880e-08
4.145000000000000284e+01 6.542810222979113950e-11 1.247920546438443883e-06 2.968494425643798018e-08
4.150000000000000000e+01 6.559224614057305789e-11 1.237926365841022260e-06 2.974708418721721932e-08
4.155000000000000426e+01 6.575857192693915983e-11 1.228010959387060792e-06 2.981000193605081993e-08
4.160000000000000142e+01 6.592711828815003605e-11 1.218173687334940957e-06 2.987371027802269653e-08
4.165000000000000568e+01 6.609792480029485180e-11 1.208413914744376805e-06 2.993822225659368696e-08
4.170000000000000284e+01 6.627103274023119504e-11 1.198731011610540080e-06 3.000355136820056449e-08
4.175000000000000000e+01 6.644648354568536922e-11 1.189124352463042850e-06 3.006971122074519794e-08
4.180000000000000426e+01 6.662431993562617879e-11 1.179593316567161828e-06 3.013671578416961517e-08
4.185000000000000142e+01 6.680458568497518075e-11 1.170137287820433863e-06 3.020457934153239251e-08
4.190000000000000568e+01 6.698732533729590330e-11 1.160755654709407282e-06 3.027331654292056148e-08
4.195000000000000284e+01 6.717258483677781204e-11 1.151447810255253909e-06 3.034294231933071024e-08
4.200000000000000000e+01 6.736041112087093853e-11 1.142213151973775126e-06 3.041347195769116817e-08
4.205000000000000426e+01 6.755085225664029695e-11 1.133051081827791643e-06 3.048492109271914732e-08
4.210000000000000142e+01 6.774395819161096104e-11 1.123961006159226270e-06 3.055730575802934058e-08
4.215000000000000568e+01 6.793977934427690895e-11 1.114942335686452921e-06 3.063064230920660120e-08
4.220000000000000284e+01 6.813836766802631052e-11 1.105994485426920364e-06 3.070494749350784729e-08
4.225000000000000000e+01 6.833977643330201376e-11 1.097116874658834359e-06 3.078023844501853546e-08
4.230000000000000426e+01 6.854406056389034942e-11 1.088308926887915420e-06 3.085653280410937332e-08
4.235000000000000142e+01 6.875127606622419128e-11 1.079570069775221028e-06 3.093384850492101387e-08
4.240000000000000568e+01 6.896148050259110307e-11 1.070899735109768885e-06 3.101220394493560459e-08
4.245000000000000284e+01 6.917473293174845256e-11 1.062297358758169584e-06 3.109161795894487097e-08
4.250000000000000000e+01 6.939109443534282067e-11 1.053762380633508950e-06 3.117210998060157384e-08
4.255000000000000426e+01 6.961062716877834507e-11 1.045294244619075471e-06 3.125369974684368977e-08
4.260000000000000142e+01 6.983339511954130640e-11 1.036892398544353273e-06 3.133640753129027655e-08
4.265000000000000568e+01 7.005946399178324251e-11 1.028556294132882367e-06 3.142025410607422816e-08
4.270000000000000284e+01 7.028890182584974608e-11 1.020285386932822910e-06 3.150526090598670512e-08
4.275000000000000000e+01 7.052177786725685802e-11 1.012079136319114299e-06 3.159144973010043499e-08
4.280000000000000426e+01 7.075816347267249820e-11 1.003937005412315644e-06 3.167884298159918353e-08
4.285000000000000142e+01 7.099813197020348865e-11 9.958584610391888801e-07 3.176746363000205064e-08
4.290000000000000568e+01 7.124175929930842082e-11 9.878429736355989336e-07 3.185733534653986265e-08
4.295000000000000284e+01 7.148912299824563508e-11 9.798900172923064416e-07 3.194848229881027853e-08
4.300000000000000000e+01 7.174030299978988611e-11 9.719990696443964938e-07 3.204092931827933609e-08
4.305000000000000426e+01 7.199538162464307385e-11 9.641696118065252929e-07 3.213470194008758669e-08
4.310000000000000142e+01 7.225444352656330800e-11 9.564011283646941945e-07 3.222982634906673991e-08
4.315000000000000568e+01 7.251757578654656818e-11 9.486931073198827350e-07 3.232632941292149773e-08
4.320000000000000284e+01 7.278486825147306370e-11 9.410450400091909227e-07 3.242423875805468664e-08
4.325000000000000000e+01 7.305641359905679616e-11 9.334564210612246361e-07 3.252358278154309248e-08
4.330000000000000426e+01 7.333230695158619236e-11 9.259267483843005845e-07 3.262439059994370898e-08
4.335000000000000142e+01 7.361264647504212982e-11 9.184555230704466639e-07 3.272669215828773379e-08
4.340000000000000568e+01 7.389753367495255037e-11 9.110422493088202612e-07 3.283051831876207916e-08
4.345000000000000284e+01 7.418707275928350257e-11 9.036864344372856782e-07 3.293590069500588484e-08
4.350000000000000000e+01 7.448137126622490784e-11 8.963875888163229013e-07 3.304287181435014332e-08
4.355000000000000426e+01 7.478054064790608227e-11 8.891452257010789342e-07 3.315146526455815753e-08
4.360000000000000142e+01 7.508469535341573761e-11 8.819588613455044630e-07 3.326171546226299868e-08
4.365000000000000568e+01 7.539395356372330147e-11 8.748280148528871640e-07 3.337365783877354035e-08
4.370000000000000284e+01 7.570843766194015577e-11 8.677522080654700754e-07 3.348732894969753528e-08
4.375000000000000000e+01 7.602827393510696384e-11 8.607309655749314069e-07 3.360276640774105877e-08
4.380000000000000426e+01 7.635359251902029705e-11 8.537638146947932884e-07 3.372000887230968369e-08
4.385000000000000142e+01 7.668452817945485990e-11 8.468502853001205726e-07 3.383909623167832121e-08
4.390000000000000568e+01 7.702122058494476637e-11 8.399899097471330679e-07 3.396006966717747171e-08
4.395000000000000284e+01 7.736381342800959171e-11 8.331822229800852139e-07 3.408297145782575050e-08
4.400000000000000000e+01 7.771245547166851600e-11 8.264267623262975552e-07 3.420784521957321876e-08
4.405000000000000426e+01 7.806730171552644964e-11 8.197230672781137315e-07 3.433473615517110687e-08
4.410000000000000142e+01 7.842851129657142456e-11 8.130706797856650286e-07 3.446369061399057627e-08
4.415000000000000568e+01 7.879624922700671832e-11 8.064691439479969545e-07 3.459475646631270217e-08
4.420000000000000284e+01 7.917068713722360146e-11 7.999180058448298623e-07 3.472798328151174038e-08
4.425000000000000000e+01 7.955200254013517988e-11 7.934168136307593896e-07 3.486342216236390234e-08
4.430000000000000426e+01 7.994037885067888390e-11 7.869651174985596029e-07 3.500112575190640954e-08
4.435000000000000142e+01 8.033600673114282259e-11 7.805624694155720514e-07 3.514114853612700026e-08
4.440000000000000568e+01 8.073908484846794892e-11 7.742084229635175423e-07 3.528354700862963588e-08
4.445000000000000284e+01 8.114981778988657034e-11 7.679025336529734282e-07 3.542837922981379928e-08
4.450000000000000000e+01 8.156841818215614431e-11 7.616443585338094963e-07 3.557570528627330907e-08
4.455000000000000426e+01 8.199510888480747595e-11 7.554334557825768320e-07 3.572558776517399822e-08
4.460000000000000142e+01 8.243011901605810003e-11 7.492693853523203677e-07 3.587809091028037560e-08
4.465000000000000568e+01 8.287368714800508394e-11 7.431517083898104742e-07 3.603328131071317457e-08
4.470000000000000284e+01 8.332606262319084207e-11 7.370799869798467956e-07 3.619122817566718483e-08
4.475000000000000000e+01 8.378750453404669539e-11 7.310537842840235277e-07 3.635200313178033161e-08
4.480000000000000426e+01 8.425828115890895469e-11 7.250726646021187662e-07 3.651568011473941865e-08
4.485000000000000142e+01 8.473867242773601765e-11 7.191361929353355197e-07 3.668233586590107741e-08
4.490000000000000568e+01 8.522897191889938747e-11 7.132439346732905314e-07 3.685205027361442659e-08
4.495000000000000284e+01 8.572948411530933628e-11 7.073954559355265277e-07 3.702490593299307525e-08
4.500000000000000000e+01 8.624052608824175123e-11 7.015903230350327846e-07 3.720098875187003264e-08
